Earthquake,Station,Channel,Prediction
2019-01-21 12:59:14.174270+00:00,CADS,HNR,0
2019-01-21 12:59:14.174270+00:00,CADS,HNZ,0
2019-01-21 12:59:14.174270+00:00,CEY,BHT,1
2019-01-21 12:59:14.174270+00:00,CEY,BHR,1
2019-01-21 12:59:14.174270+00:00,CEY,BHZ,1
2019-01-21 12:59:14.174270+00:00,CEY,HHT,0
2019-01-21 12:59:14.174270+00:00,CEY,HHR,0
2019-01-21 12:59:14.174270+00:00,CEY,HHZ,0
2019-01-21 12:59:14.174270+00:00,CEY,BNT,0
2019-01-21 12:59:14.174270+00:00,CEY,BNR,0
2019-01-21 12:59:14.174270+00:00,CEY,BNZ,0
2019-01-21 12:59:14.174270+00:00,CEY,HNT,0
2019-01-21 12:59:14.174270+00:00,CEY,HNR,0
2019-01-21 12:59:14.174270+00:00,CEY,HNZ,0
2019-01-21 12:59:14.174270+00:00,CRNS,BHT,1
2019-01-21 12:59:14.174270+00:00,CRNS,BHR,1
2019-01-21 12:59:14.174270+00:00,CRNS,BHZ,1
2019-01-21 12:59:14.174270+00:00,CRNS,HHT,0
2019-01-21 12:59:14.174270+00:00,CRNS,HHR,0
2019-01-21 12:59:14.174270+00:00,CRNS,HHZ,0
2019-01-21 12:59:14.174270+00:00,CRNS,BNT,0
2019-01-21 12:59:14.174270+00:00,CRNS,BNR,0
2019-01-21 12:59:14.174270+00:00,CRNS,BNZ,0
2019-01-21 12:59:14.174270+00:00,CRNS,HNT,0
2019-01-21 12:59:14.174270+00:00,CRNS,HNR,0
2019-01-21 12:59:14.174270+00:00,CRNS,HNZ,0
2019-01-21 12:59:14.174270+00:00,GBAS,BHT,1
2019-01-21 12:59:14.174270+00:00,GBAS,BHR,1
2019-01-21 12:59:14.174270+00:00,GBAS,BHZ,1
2019-01-21 12:59:14.174270+00:00,GBAS,HHT,0
2019-01-21 12:59:14.174270+00:00,GBAS,HHR,0
2019-01-21 12:59:14.174270+00:00,GBAS,HHZ,0
2019-01-21 12:59:14.174270+00:00,GORS,BHT,1
2019-01-21 12:59:14.174270+00:00,GORS,BHR,1
2019-01-21 12:59:14.174270+00:00,GORS,BHZ,1
2019-01-21 12:59:14.174270+00:00,GORS,HHT,0
2019-01-21 12:59:14.174270+00:00,GORS,HHR,0
2019-01-21 12:59:14.174270+00:00,GORS,HHZ,0
2019-01-21 12:59:14.174270+00:00,GORS,BNT,0
2019-01-21 12:59:14.174270+00:00,GORS,BNR,0
2019-01-21 12:59:14.174270+00:00,GORS,BNZ,0
2019-01-21 12:59:14.174270+00:00,GORS,HNT,0
2019-01-21 12:59:14.174270+00:00,GORS,HNR,0
2019-01-21 12:59:14.174270+00:00,GORS,HNZ,0
2019-01-21 12:59:14.174270+00:00,JAVS,BHT,0
2019-01-21 12:59:14.174270+00:00,JAVS,BHR,0
2019-01-21 12:59:14.174270+00:00,JAVS,BHZ,0
2019-01-21 12:59:14.174270+00:00,JAVS,HHT,0
2019-01-21 12:59:14.174270+00:00,JAVS,HHR,0
2019-01-21 12:59:14.174270+00:00,JAVS,HHZ,0
2019-01-21 12:59:14.174270+00:00,MOZS,BHT,1
2019-01-21 12:59:14.174270+00:00,MOZS,BHR,1
2019-01-21 12:59:14.174270+00:00,MOZS,BHZ,1
2019-01-21 12:59:14.174270+00:00,MOZS,HHT,0
2019-01-21 12:59:14.174270+00:00,MOZS,HHR,0
2019-01-21 12:59:14.174270+00:00,MOZS,HHZ,0
2019-01-21 12:59:14.174270+00:00,MOZS,BNT,0
2019-01-21 12:59:14.174270+00:00,MOZS,BNR,0
2019-01-21 12:59:14.174270+00:00,MOZS,BNZ,0
2019-01-21 12:59:14.174270+00:00,MOZS,HNT,0
2019-01-21 12:59:14.174270+00:00,MOZS,HNR,0
2019-01-21 12:59:14.174270+00:00,MOZS,HNZ,0
2019-01-21 12:59:14.174270+00:00,ROBS,BHT,1
2019-01-21 12:59:14.174270+00:00,ROBS,BHR,1
2019-01-21 12:59:14.174270+00:00,ROBS,BHZ,1
2019-01-21 12:59:14.174270+00:00,ROBS,HHT,0
2019-01-21 12:59:14.174270+00:00,ROBS,HHR,0
2019-01-21 12:59:14.174270+00:00,ROBS,HHZ,0
2019-01-21 12:59:14.174270+00:00,SKDS,BHT,1
2019-01-21 12:59:14.174270+00:00,SKDS,BHR,1
2019-01-21 12:59:14.174270+00:00,SKDS,BHZ,1
2019-01-21 12:59:14.174270+00:00,SKDS,HHT,0
2019-01-21 12:59:14.174270+00:00,SKDS,HHR,0
2019-01-21 12:59:14.174270+00:00,SKDS,HHZ,0
2019-01-21 12:59:14.174270+00:00,SKDS,HNT,0
2019-01-21 12:59:14.174270+00:00,SKDS,HNR,0
2019-01-21 12:59:14.174270+00:00,SKDS,HNZ,0
2019-01-21 12:59:14.174270+00:00,VISS,BHT,1
2019-01-21 12:59:14.174270+00:00,VISS,BHR,1
2019-01-21 12:59:14.174270+00:00,VISS,BHZ,1
2019-01-21 12:59:14.174270+00:00,VISS,HHT,0
2019-01-21 12:59:14.174270+00:00,VISS,HHR,0
2019-01-21 12:59:14.174270+00:00,VISS,HHZ,0
2019-01-21 12:59:14.174270+00:00,VOJS,BHT,0
2019-01-21 12:59:14.174270+00:00,VOJS,BHR,0
2019-01-21 12:59:14.174270+00:00,VOJS,BHZ,0
2019-01-21 12:59:14.174270+00:00,VOJS,HHT,0
2019-01-21 12:59:14.174270+00:00,VOJS,HHR,0
2019-01-21 12:59:14.174270+00:00,VOJS,HHZ,0
2019-01-21 12:59:14.174270+00:00,VOJS,BNT,1
2019-01-21 12:59:14.174270+00:00,VOJS,BNR,1
2019-01-21 12:59:14.174270+00:00,VOJS,BNZ,1
2019-01-21 12:59:14.174270+00:00,VOJS,HNT,0
2019-01-21 12:59:14.174270+00:00,VOJS,HNR,0
2019-01-21 12:59:14.174270+00:00,VOJS,HNZ,0
2019-01-21 12:59:14.174270+00:00,OBKA,BHT,1
2019-01-21 12:59:14.174270+00:00,OBKA,BHR,1
2019-01-21 12:59:14.174270+00:00,OBKA,BHZ,1
2019-01-21 12:59:14.174270+00:00,PALA,HHT,1
2019-01-21 12:59:14.174270+00:00,PALA,HHR,1
2019-01-21 12:59:14.174270+00:00,PALA,HHZ,1
2019-01-21 12:59:14.174270+00:00,VINO,HHT,1
2019-01-21 12:59:14.174270+00:00,VINO,HHR,1
2019-01-21 12:59:14.174270+00:00,VINO,HHZ,1
2019-01-25 12:59:15.215990+00:00,CADS,BHT,0
2019-01-25 12:59:15.215990+00:00,CADS,BHR,0
2019-01-25 12:59:15.215990+00:00,CADS,BHZ,0
2019-01-25 12:59:15.215990+00:00,CADS,HHT,0
2019-01-25 12:59:15.215990+00:00,CADS,HHR,0
2019-01-25 12:59:15.215990+00:00,CADS,HHZ,0
2019-01-25 12:59:15.215990+00:00,CADS,BNT,0
2019-01-25 12:59:15.215990+00:00,CADS,BNR,0
2019-01-25 12:59:15.215990+00:00,CADS,BNZ,0
2019-01-25 12:59:15.215990+00:00,CADS,HNT,0
2019-01-25 12:59:15.215990+00:00,CADS,HNR,0
2019-01-25 12:59:15.215990+00:00,CADS,HNZ,0
2019-01-25 12:59:15.215990+00:00,CEY,BHT,1
2019-01-25 12:59:15.215990+00:00,CEY,BHR,1
2019-01-25 12:59:15.215990+00:00,CEY,BHZ,1
2019-01-25 12:59:15.215990+00:00,CRNS,BHT,0
2019-01-25 12:59:15.215990+00:00,CRNS,BHR,0
2019-01-25 12:59:15.215990+00:00,CRNS,BHZ,0
2019-01-25 12:59:15.215990+00:00,CRNS,HHT,1
2019-01-25 12:59:15.215990+00:00,CRNS,HHR,1
2019-01-25 12:59:15.215990+00:00,CRNS,HHZ,1
2019-01-25 12:59:15.215990+00:00,CRNS,BNT,0
2019-01-25 12:59:15.215990+00:00,CRNS,BNR,0
2019-01-25 12:59:15.215990+00:00,CRNS,BNZ,0
2019-01-25 12:59:15.215990+00:00,CRNS,HNT,0
2019-01-25 12:59:15.215990+00:00,CRNS,HNR,0
2019-01-25 12:59:15.215990+00:00,CRNS,HNZ,0
2019-01-25 12:59:15.215990+00:00,GBAS,BHT,1
2019-01-25 12:59:15.215990+00:00,GBAS,BHR,1
2019-01-25 12:59:15.215990+00:00,GBAS,BHZ,1
2019-01-25 12:59:15.215990+00:00,GBAS,HHT,0
2019-01-25 12:59:15.215990+00:00,GBAS,HHR,0
2019-01-25 12:59:15.215990+00:00,GBAS,HHZ,0
2019-01-25 12:59:15.215990+00:00,GORS,BHT,1
2019-01-25 12:59:15.215990+00:00,GORS,BHR,1
2019-01-25 12:59:15.215990+00:00,GORS,BHZ,1
2019-01-25 12:59:15.215990+00:00,GORS,HHT,0
2019-01-25 12:59:15.215990+00:00,GORS,HHR,0
2019-01-25 12:59:15.215990+00:00,GORS,HHZ,0
2019-01-25 12:59:15.215990+00:00,GORS,BNT,0
2019-01-25 12:59:15.215990+00:00,GORS,BNR,0
2019-01-25 12:59:15.215990+00:00,GORS,BNZ,0
2019-01-25 12:59:15.215990+00:00,GORS,HNT,0
2019-01-25 12:59:15.215990+00:00,GORS,HNR,0
2019-01-25 12:59:15.215990+00:00,GORS,HNZ,0
2019-01-25 12:59:15.215990+00:00,MOZS,HNT,0
2019-01-25 12:59:15.215990+00:00,MOZS,HNR,0
2019-01-25 12:59:15.215990+00:00,MOZS,HNZ,0
2019-01-25 12:59:15.215990+00:00,ROBS,BHT,1
2019-01-25 12:59:15.215990+00:00,ROBS,BHR,1
2019-01-25 12:59:15.215990+00:00,ROBS,BHZ,1
2019-01-25 12:59:15.215990+00:00,ROBS,HHT,0
2019-01-25 12:59:15.215990+00:00,ROBS,HHR,0
2019-01-25 12:59:15.215990+00:00,ROBS,HHZ,0
2019-01-25 12:59:15.215990+00:00,SKDS,BHT,1
2019-01-25 12:59:15.215990+00:00,SKDS,BHR,1
2019-01-25 12:59:15.215990+00:00,SKDS,BHZ,1
2019-01-25 12:59:15.215990+00:00,SKDS,HHT,0
2019-01-25 12:59:15.215990+00:00,SKDS,HHR,0
2019-01-25 12:59:15.215990+00:00,SKDS,HHZ,0
2019-01-25 12:59:15.215990+00:00,SKDS,HNT,0
2019-01-25 12:59:15.215990+00:00,SKDS,HNR,0
2019-01-25 12:59:15.215990+00:00,SKDS,HNZ,0
2019-01-25 12:59:15.215990+00:00,VISS,BHT,1
2019-01-25 12:59:15.215990+00:00,VISS,BHR,1
2019-01-25 12:59:15.215990+00:00,VISS,BHZ,1
2019-01-25 12:59:15.215990+00:00,VISS,HHT,0
2019-01-25 12:59:15.215990+00:00,VISS,HHR,0
2019-01-25 12:59:15.215990+00:00,VISS,HHZ,0
2019-01-25 12:59:15.215990+00:00,VOJS,BHT,1
2019-01-25 12:59:15.215990+00:00,VOJS,BHR,1
2019-01-25 12:59:15.215990+00:00,VOJS,BHZ,1
2019-01-25 12:59:15.215990+00:00,VOJS,HHT,0
2019-01-25 12:59:15.215990+00:00,VOJS,HHR,0
2019-01-25 12:59:15.215990+00:00,VOJS,HHZ,0
2019-01-25 12:59:15.215990+00:00,VOJS,BNT,0
2019-01-25 12:59:15.215990+00:00,VOJS,BNR,0
2019-01-25 12:59:15.215990+00:00,VOJS,BNZ,0
2019-01-25 12:59:15.215990+00:00,VOJS,HNT,0
2019-01-25 12:59:15.215990+00:00,VOJS,HNR,0
2019-01-25 12:59:15.215990+00:00,VOJS,HNZ,0
2019-01-25 12:59:15.215990+00:00,VINO,HHT,1
2019-01-25 12:59:15.215990+00:00,VINO,HHR,1
2019-01-25 12:59:15.215990+00:00,VINO,HHZ,1
2019-01-29 12:59:19.189520+00:00,CADS,BHT,1
2019-01-29 12:59:19.189520+00:00,CADS,BHR,1
2019-01-29 12:59:19.189520+00:00,CADS,BHZ,1
2019-01-29 12:59:19.189520+00:00,CADS,HHT,1
2019-01-29 12:59:19.189520+00:00,CADS,HHR,1
2019-01-29 12:59:19.189520+00:00,CADS,HHZ,1
2019-01-29 12:59:19.189520+00:00,CADS,HNT,1
2019-01-29 12:59:19.189520+00:00,CADS,HNR,1
2019-01-29 12:59:19.189520+00:00,CADS,HNZ,1
2019-01-29 12:59:19.189520+00:00,VOJS,BHT,1
2019-01-29 12:59:19.189520+00:00,VOJS,BHR,1
2019-01-29 12:59:19.189520+00:00,VOJS,BHZ,1
2019-01-29 12:59:19.189520+00:00,VOJS,HHT,1
2019-01-29 12:59:19.189520+00:00,VOJS,HHR,1
2019-01-29 12:59:19.189520+00:00,VOJS,HHZ,1
2019-01-29 12:59:19.189520+00:00,VOJS,HNT,0
2019-01-29 12:59:19.189520+00:00,VOJS,HNR,0
2019-01-29 12:59:19.189520+00:00,VOJS,HNZ,0
2019-01-29 12:59:19.189520+00:00,VOJS,BNT,0
2019-01-29 12:59:19.189520+00:00,VOJS,BNR,0
2019-01-29 12:59:19.189520+00:00,VOJS,BNZ,0
2019-01-31 12:59:30.591600+00:00,CADS,BHT,0
2019-01-31 12:59:30.591600+00:00,CADS,BHR,0
2019-01-31 12:59:30.591600+00:00,CADS,BHZ,0
2019-01-31 12:59:30.591600+00:00,CADS,HHT,0
2019-01-31 12:59:30.591600+00:00,CADS,HHR,0
2019-01-31 12:59:30.591600+00:00,CADS,HHZ,0
2019-01-31 12:59:30.591600+00:00,CADS,BNT,0
2019-01-31 12:59:30.591600+00:00,CADS,BNR,0
2019-01-31 12:59:30.591600+00:00,CADS,BNZ,0
2019-01-31 12:59:30.591600+00:00,CADS,HNT,0
2019-01-31 12:59:30.591600+00:00,CADS,HNR,0
2019-01-31 12:59:30.591600+00:00,CADS,HNZ,0
2019-01-31 12:59:30.591600+00:00,CEY,BHT,1
2019-01-31 12:59:30.591600+00:00,CEY,BHR,1
2019-01-31 12:59:30.591600+00:00,CEY,BHZ,1
2019-01-31 12:59:30.591600+00:00,CEY,HHT,0
2019-01-31 12:59:30.591600+00:00,CEY,HHR,0
2019-01-31 12:59:30.591600+00:00,CEY,HHZ,0
2019-01-31 12:59:30.591600+00:00,CRNS,BHT,0
2019-01-31 12:59:30.591600+00:00,CRNS,BHR,0
2019-01-31 12:59:30.591600+00:00,CRNS,BHZ,0
2019-01-31 12:59:30.591600+00:00,CRNS,HHT,0
2019-01-31 12:59:30.591600+00:00,CRNS,HHR,0
2019-01-31 12:59:30.591600+00:00,CRNS,HHZ,0
2019-01-31 12:59:30.591600+00:00,GBAS,BHT,0
2019-01-31 12:59:30.591600+00:00,GBAS,BHR,0
2019-01-31 12:59:30.591600+00:00,GBAS,BHZ,0
2019-01-31 12:59:30.591600+00:00,GBAS,HHT,0
2019-01-31 12:59:30.591600+00:00,GBAS,HHR,0
2019-01-31 12:59:30.591600+00:00,GBAS,HHZ,0
2019-01-31 12:59:30.591600+00:00,GORS,BHT,0
2019-01-31 12:59:30.591600+00:00,GORS,BHR,0
2019-01-31 12:59:30.591600+00:00,GORS,BHZ,0
2019-01-31 12:59:30.591600+00:00,GORS,HHT,0
2019-01-31 12:59:30.591600+00:00,GORS,HHR,0
2019-01-31 12:59:30.591600+00:00,GORS,HHZ,0
2019-01-31 12:59:30.591600+00:00,ROBS,BHT,1
2019-01-31 12:59:30.591600+00:00,ROBS,BHR,1
2019-01-31 12:59:30.591600+00:00,ROBS,BHZ,1
2019-01-31 12:59:30.591600+00:00,ROBS,HHT,0
2019-01-31 12:59:30.591600+00:00,ROBS,HHR,0
2019-01-31 12:59:30.591600+00:00,ROBS,HHZ,0
2019-01-31 12:59:30.591600+00:00,SKDS,BHT,0
2019-01-31 12:59:30.591600+00:00,SKDS,BHR,0
2019-01-31 12:59:30.591600+00:00,SKDS,BHZ,0
2019-01-31 12:59:30.591600+00:00,SKDS,HHT,0
2019-01-31 12:59:30.591600+00:00,SKDS,HHR,0
2019-01-31 12:59:30.591600+00:00,SKDS,HHZ,0
2019-01-31 12:59:30.591600+00:00,VOJS,BHT,1
2019-01-31 12:59:30.591600+00:00,VOJS,BHR,1
2019-01-31 12:59:30.591600+00:00,VOJS,BHZ,1
2019-01-31 12:59:30.591600+00:00,VOJS,HHT,1
2019-01-31 12:59:30.591600+00:00,VOJS,HHR,1
2019-01-31 12:59:30.591600+00:00,VOJS,HHZ,1
2019-01-31 12:59:30.591600+00:00,VOJS,BNT,0
2019-01-31 12:59:30.591600+00:00,VOJS,BNR,0
2019-01-31 12:59:30.591600+00:00,VOJS,BNZ,0
2019-01-31 12:59:30.591600+00:00,VOJS,HNT,0
2019-01-31 12:59:30.591600+00:00,VOJS,HNR,0
2019-01-31 12:59:30.591600+00:00,VOJS,HNZ,0
2019-01-31 12:59:30.591600+00:00,PALA,HHT,1
2019-01-31 12:59:30.591600+00:00,PALA,HHR,1
2019-01-31 12:59:30.591600+00:00,PALA,HHZ,1
2019-01-31 12:59:30.591600+00:00,VINO,HHT,1
2019-01-31 12:59:30.591600+00:00,VINO,HHR,1
2019-01-31 12:59:30.591600+00:00,VINO,HHZ,1
2019-02-06 13:00:11.214760+00:00,CADS,BHT,1
2019-02-06 13:00:11.214760+00:00,CADS,BHR,1
2019-02-06 13:00:11.214760+00:00,CADS,BHZ,1
2019-02-06 13:00:11.214760+00:00,CADS,HHT,0
2019-02-06 13:00:11.214760+00:00,CADS,HHR,0
2019-02-06 13:00:11.214760+00:00,CADS,HHZ,0
2019-02-06 13:00:11.214760+00:00,CADS,BNT,0
2019-02-06 13:00:11.214760+00:00,CADS,BNR,0
2019-02-06 13:00:11.214760+00:00,CADS,BNZ,0
2019-02-06 13:00:11.214760+00:00,CADS,HNT,0
2019-02-06 13:00:11.214760+00:00,CADS,HNR,0
2019-02-06 13:00:11.214760+00:00,CADS,HNZ,0
2019-02-06 13:00:11.214760+00:00,CRNS,BHT,0
2019-02-06 13:00:11.214760+00:00,CRNS,BHR,0
2019-02-06 13:00:11.214760+00:00,CRNS,BHZ,0
2019-02-06 13:00:11.214760+00:00,CRNS,HHT,0
2019-02-06 13:00:11.214760+00:00,CRNS,HHR,0
2019-02-06 13:00:11.214760+00:00,CRNS,HHZ,0
2019-02-06 13:00:11.214760+00:00,CRNS,BNT,0
2019-02-06 13:00:11.214760+00:00,CRNS,BNR,0
2019-02-06 13:00:11.214760+00:00,CRNS,BNZ,0
2019-02-06 13:00:11.214760+00:00,CRNS,HNT,0
2019-02-06 13:00:11.214760+00:00,CRNS,HNR,0
2019-02-06 13:00:11.214760+00:00,CRNS,HNZ,0
2019-02-06 13:00:11.214760+00:00,GBAS,BHT,0
2019-02-06 13:00:11.214760+00:00,GBAS,BHR,0
2019-02-06 13:00:11.214760+00:00,GBAS,BHZ,0
2019-02-06 13:00:11.214760+00:00,GBAS,HHT,1
2019-02-06 13:00:11.214760+00:00,GBAS,HHR,1
2019-02-06 13:00:11.214760+00:00,GBAS,HHZ,1
2019-02-06 13:00:11.214760+00:00,GORS,BHT,0
2019-02-06 13:00:11.214760+00:00,GORS,BHR,0
2019-02-06 13:00:11.214760+00:00,GORS,BHZ,0
2019-02-06 13:00:11.214760+00:00,GORS,HHT,0
2019-02-06 13:00:11.214760+00:00,GORS,HHR,0
2019-02-06 13:00:11.214760+00:00,GORS,HHZ,0
2019-02-06 13:00:11.214760+00:00,GORS,BNT,0
2019-02-06 13:00:11.214760+00:00,GORS,BNR,0
2019-02-06 13:00:11.214760+00:00,GORS,BNZ,0
2019-02-06 13:00:11.214760+00:00,GORS,HNT,0
2019-02-06 13:00:11.214760+00:00,GORS,HNR,0
2019-02-06 13:00:11.214760+00:00,GORS,HNZ,0
2019-02-06 13:00:11.214760+00:00,JAVS,BHT,0
2019-02-06 13:00:11.214760+00:00,JAVS,BHR,0
2019-02-06 13:00:11.214760+00:00,JAVS,BHZ,0
2019-02-06 13:00:11.214760+00:00,JAVS,HHT,0
2019-02-06 13:00:11.214760+00:00,JAVS,HHR,0
2019-02-06 13:00:11.214760+00:00,JAVS,HHZ,0
2019-02-06 13:00:11.214760+00:00,MOZS,BHT,0
2019-02-06 13:00:11.214760+00:00,MOZS,BHR,0
2019-02-06 13:00:11.214760+00:00,MOZS,BHZ,0
2019-02-06 13:00:11.214760+00:00,MOZS,HHT,0
2019-02-06 13:00:11.214760+00:00,MOZS,HHR,0
2019-02-06 13:00:11.214760+00:00,MOZS,HHZ,0
2019-02-06 13:00:11.214760+00:00,ROBS,BHT,0
2019-02-06 13:00:11.214760+00:00,ROBS,BHR,0
2019-02-06 13:00:11.214760+00:00,ROBS,BHZ,0
2019-02-06 13:00:11.214760+00:00,ROBS,HHT,0
2019-02-06 13:00:11.214760+00:00,ROBS,HHR,0
2019-02-06 13:00:11.214760+00:00,ROBS,HHZ,0
2019-02-06 13:00:11.214760+00:00,VOJS,BHT,1
2019-02-06 13:00:11.214760+00:00,VOJS,BHR,1
2019-02-06 13:00:11.214760+00:00,VOJS,BHZ,1
2019-02-06 13:00:11.214760+00:00,VOJS,HHT,0
2019-02-06 13:00:11.214760+00:00,VOJS,HHR,0
2019-02-06 13:00:11.214760+00:00,VOJS,HHZ,0
2019-02-06 13:00:11.214760+00:00,VOJS,BNT,0
2019-02-06 13:00:11.214760+00:00,VOJS,BNR,0
2019-02-06 13:00:11.214760+00:00,VOJS,BNZ,0
2019-02-06 13:00:11.214760+00:00,VOJS,HNT,0
2019-02-06 13:00:11.214760+00:00,VOJS,HNR,0
2019-02-06 13:00:11.214760+00:00,VOJS,HNZ,0
2019-02-06 13:00:11.214760+00:00,VINO,HHT,1
2019-02-06 13:00:11.214760+00:00,VINO,HHR,1
2019-02-06 13:00:11.214760+00:00,VINO,HHZ,1
2019-02-14 12:59:17.531340+00:00,CADS,BHT,0
2019-02-14 12:59:17.531340+00:00,CADS,BHR,0
2019-02-14 12:59:17.531340+00:00,CADS,BHZ,0
2019-02-14 12:59:17.531340+00:00,CADS,HHT,0
2019-02-14 12:59:17.531340+00:00,CADS,HHR,0
2019-02-14 12:59:17.531340+00:00,CADS,HHZ,0
2019-02-14 12:59:17.531340+00:00,CADS,HNT,0
2019-02-14 12:59:17.531340+00:00,CADS,HNR,0
2019-02-14 12:59:17.531340+00:00,CADS,HNZ,0
2019-02-14 12:59:17.531340+00:00,CEY,BHT,0
2019-02-14 12:59:17.531340+00:00,CEY,BHR,0
2019-02-14 12:59:17.531340+00:00,CEY,BHZ,0
2019-02-14 12:59:17.531340+00:00,CEY,HHT,0
2019-02-14 12:59:17.531340+00:00,CEY,HHR,0
2019-02-14 12:59:17.531340+00:00,CEY,HHZ,0
2019-02-14 12:59:17.531340+00:00,CEY,BNT,1
2019-02-14 12:59:17.531340+00:00,CEY,BNR,1
2019-02-14 12:59:17.531340+00:00,CEY,BNZ,1
2019-02-14 12:59:17.531340+00:00,CRNS,BHT,0
2019-02-14 12:59:17.531340+00:00,CRNS,BHR,0
2019-02-14 12:59:17.531340+00:00,CRNS,BHZ,0
2019-02-14 12:59:17.531340+00:00,CRNS,HHT,0
2019-02-14 12:59:17.531340+00:00,CRNS,HHR,0
2019-02-14 12:59:17.531340+00:00,CRNS,HHZ,0
2019-02-14 12:59:17.531340+00:00,CRNS,HNT,0
2019-02-14 12:59:17.531340+00:00,CRNS,HNR,0
2019-02-14 12:59:17.531340+00:00,CRNS,HNZ,0
2019-02-14 12:59:17.531340+00:00,CRNS,BNT,0
2019-02-14 12:59:17.531340+00:00,CRNS,BNR,0
2019-02-14 12:59:17.531340+00:00,CRNS,BNZ,0
2019-02-14 12:59:17.531340+00:00,GBAS,BHT,0
2019-02-14 12:59:17.531340+00:00,GBAS,BHR,0
2019-02-14 12:59:17.531340+00:00,GBAS,BHZ,0
2019-02-14 12:59:17.531340+00:00,GBAS,HHT,0
2019-02-14 12:59:17.531340+00:00,GBAS,HHR,0
2019-02-14 12:59:17.531340+00:00,GBAS,HHZ,0
2019-02-14 12:59:17.531340+00:00,GORS,BHT,0
2019-02-14 12:59:17.531340+00:00,GORS,BHR,0
2019-02-14 12:59:17.531340+00:00,GORS,BHZ,0
2019-02-14 12:59:17.531340+00:00,GORS,HHT,0
2019-02-14 12:59:17.531340+00:00,GORS,HHR,0
2019-02-14 12:59:17.531340+00:00,GORS,HHZ,0
2019-02-14 12:59:17.531340+00:00,GORS,HNT,0
2019-02-14 12:59:17.531340+00:00,GORS,HNR,0
2019-02-14 12:59:17.531340+00:00,GORS,HNZ,0
2019-02-14 12:59:17.531340+00:00,GORS,BNT,0
2019-02-14 12:59:17.531340+00:00,GORS,BNR,0
2019-02-14 12:59:17.531340+00:00,GORS,BNZ,0
2019-02-14 12:59:17.531340+00:00,JAVS,BHT,1
2019-02-14 12:59:17.531340+00:00,JAVS,BHR,1
2019-02-14 12:59:17.531340+00:00,JAVS,BHZ,1
2019-02-14 12:59:17.531340+00:00,JAVS,HHT,0
2019-02-14 12:59:17.531340+00:00,JAVS,HHR,0
2019-02-14 12:59:17.531340+00:00,JAVS,HHZ,0
2019-02-14 12:59:17.531340+00:00,MOZS,BHT,1
2019-02-14 12:59:17.531340+00:00,MOZS,BHR,1
2019-02-14 12:59:17.531340+00:00,MOZS,BHZ,1
2019-02-14 12:59:17.531340+00:00,MOZS,HHT,1
2019-02-14 12:59:17.531340+00:00,MOZS,HHR,1
2019-02-14 12:59:17.531340+00:00,MOZS,HHZ,1
2019-02-14 12:59:17.531340+00:00,MOZS,BNT,0
2019-02-14 12:59:17.531340+00:00,MOZS,BNR,0
2019-02-14 12:59:17.531340+00:00,MOZS,BNZ,0
2019-02-14 12:59:17.531340+00:00,ROBS,BHT,1
2019-02-14 12:59:17.531340+00:00,ROBS,BHR,1
2019-02-14 12:59:17.531340+00:00,ROBS,BHZ,1
2019-02-14 12:59:17.531340+00:00,ROBS,HHT,0
2019-02-14 12:59:17.531340+00:00,ROBS,HHR,0
2019-02-14 12:59:17.531340+00:00,ROBS,HHZ,0
2019-02-14 12:59:17.531340+00:00,VISS,BHT,0
2019-02-14 12:59:17.531340+00:00,VISS,BHR,0
2019-02-14 12:59:17.531340+00:00,VISS,BHZ,0
2019-02-14 12:59:17.531340+00:00,VISS,HHT,0
2019-02-14 12:59:17.531340+00:00,VISS,HHR,0
2019-02-14 12:59:17.531340+00:00,VISS,HHZ,0
2019-02-14 12:59:17.531340+00:00,VOJS,BHT,0
2019-02-14 12:59:17.531340+00:00,VOJS,BHR,0
2019-02-14 12:59:17.531340+00:00,VOJS,BHZ,0
2019-02-14 12:59:17.531340+00:00,VOJS,HHT,0
2019-02-14 12:59:17.531340+00:00,VOJS,HHR,0
2019-02-14 12:59:17.531340+00:00,VOJS,HHZ,0
2019-02-14 12:59:17.531340+00:00,VOJS,HNT,0
2019-02-14 12:59:17.531340+00:00,VOJS,HNR,0
2019-02-14 12:59:17.531340+00:00,VOJS,HNZ,0
2019-02-14 12:59:17.531340+00:00,VOJS,BNT,0
2019-02-14 12:59:17.531340+00:00,VOJS,BNR,0
2019-02-14 12:59:17.531340+00:00,VOJS,BNZ,0
2019-02-14 12:59:17.531340+00:00,OBKA,BHT,1
2019-02-14 12:59:17.531340+00:00,OBKA,BHR,1
2019-02-14 12:59:17.531340+00:00,OBKA,BHZ,1
2019-02-14 12:59:17.531340+00:00,PALA,HHT,1
2019-02-14 12:59:17.531340+00:00,PALA,HHR,1
2019-02-14 12:59:17.531340+00:00,PALA,HHZ,1
2019-02-14 12:59:17.531340+00:00,VINO,HHT,1
2019-02-14 12:59:17.531340+00:00,VINO,HHR,1
2019-02-14 12:59:17.531340+00:00,VINO,HHZ,1
2019-02-20 13:00:27.072650+00:00,CADS,BHT,0
2019-02-20 13:00:27.072650+00:00,CADS,BHR,0
2019-02-20 13:00:27.072650+00:00,CADS,BHZ,0
2019-02-20 13:00:27.072650+00:00,CADS,HHT,0
2019-02-20 13:00:27.072650+00:00,CADS,HHR,0
2019-02-20 13:00:27.072650+00:00,CADS,HHZ,0
